csv,page,source,rows,cols,header
uesp_Online_Fighters_Guild_t05.csv,Online:Fighters Guild,uesp,134,138,Council of Province Generals Guildmaster Sees-All-Colors Borogilmith Countess Hakruba General Flaminius Auctor Ra'zaym Iron-Ear Svalkmar the Crude Abah's Landing Guild Hall Dredhedil Hunts-with-Daggers Indyen Kalrarj Nuula Seran Alcaire Castle Branch Ashzu Gianon Journeyman Thetathor Aldcroft Guild Hall Afehaba Gladba gro-Ghol Kamika Alinor Guild Hall Emerel Lilthelfin Rathornith Salk Sloobdakha Sorexius Sylla Tar-Makka Thonlynn Alten Corimont Branch Buujhan Ervynu Idrenia Anvil Guild Hall Bahara Shabeh af-Naifa Basile Fenandre Ralis Athren Arenthia Guild Hall Glud Two-Axes Merani Muzuli Baandari Trading Post Guild Hall Armory Sergeant Cayliss † Naburr Provost Riud † Sadelia Balmora Guild Branch Delte Nethri Bangkorai Garrison Branch Rathul-do Belkarth Branch Agwodir Qarafa Thais Bergama Guild Hall Armory Sergeant Cayliss † Homeira Malakeh Provost Riud † Sees-Many-Fish Usralia Crosswych Guild Branch Kalad Octin Murric Sergeant Magarakh Daggerfall Guild Hall Basile Fenandre Lucas Davon's Watch Guild Hall Frikkhild Hilan Neyna Varam Dune Guild Hall Durodir Hamiran-do Shagareg gra-Urkub The Earth Forge Apprentice Dalama Farmorion Fighter Dulzob † Fighter Taralen † Fimius Barbula Franja Snowpeak Mabgruhl gra-Born Mollier Cine Odeel-Medul Olahanar Ris Maren Nanaglar Ebonheart Guild Branch Dull-Scales Foni Svel Hladvyr Llarys Malkar Munbi Svel Nali Radas Picks-Many-Fights Sirk the Hammer Elden Root Guild Hall Althah Cardea Gallus Bark-Scraper Calpelion Claudius Colmorion Githriian Glalongoth Laryantil Mevilis Varyoni Midrasud Mizarbuk Nendilir Ontogu gro-Bashnarz Samati Savio Sirimunda Tundanarne Zahanabi Evermore Guild Hall Arianna Stende Gibal Kurz gra-Murtag Larhoth Mirarbinat Provost Mabilete Sergeant Qasim Vedra Yvayne Dugot Firsthold Guild Hall Halelmathras Hymonim Runs-Across-Water Siniaritaale Fort Amol Branch Belvin Redoran Raki | Council of Province Generals | Guildmaster Sees-All-Colors Borogilmith Countess Hakruba General Flaminius Auctor Ra'zaym Iron-Ear Svalkmar the Crude | Abah's Landing Guild Hall | Dredhedil Hunts-with-Daggers Indyen Kalrarj Nuula Seran | Alcaire Castle Branch | Ashzu Gianon Journeyman Thetathor | Aldcroft Guild Hall | Afehaba Gladba gro-Ghol Kamika | Alinor Guild Hall | Emerel Lilthelfin Rathornith Salk Sloobdakha Sorexius Sylla Tar-Makka Thonlynn | Alten Corimont Branch | Buujhan Ervynu Idrenia | Anvil Guild Hall | Bahara Shabeh af-Naifa Basile Fenandre Ralis Athren | Arenthia Guild Hall | Glud Two-Axes Merani Muzuli | Baandari Trading Post Guild Hall | Armory Sergeant Cayliss † Naburr Provost Riud † Sadelia | Balmora Guild Branch | Delte Nethri | Bangkorai Garrison Branch | Rathul-do | Belkarth Branch | Agwodir Qarafa Thais | Bergama Guild Hall | Armory Sergeant Cayliss † Homeira Malakeh Provost Riud † Sees-Many-Fish Usralia | Crosswych Guild Branch | Kalad Octin Murric Sergeant Magarakh | Daggerfall Guild Hall | Basile Fenandre Lucas | Davon's Watch Guild Hall | Frikkhild Hilan Neyna Varam | Dune Guild Hall | Durodir Hamiran-do Shagareg gra-Urkub | The Earth Forge | Apprentice Dalama Farmorion Fighter Dulzob † Fighter Taralen † Fimius Barbula Franja Snowpeak Mabgruhl gra-Born Mollier Cine Odeel-Medul Olahanar Ris Maren Nanaglar | Ebonheart Guild Branch | Dull-Scales Foni Svel Hladvyr Llarys Malkar Munbi Svel Nali Radas Picks-Many-Fights Sirk the Hammer | Elden Root Guild Hall | Althah Cardea Gallus Bark-Scraper Calpelion Claudius Colmorion Githriian Glalongoth Laryantil Mevilis Varyoni Midrasud Mizarbuk Nendilir Ontogu gro-Bashnarz Samati Savio Sirimunda Tundanarne Zahanabi | Evermore Guild Hall | Arianna Stende Gibal Kurz gra-Murtag Larhoth Mirarbinat Provost Mabilete Sergeant Qasim Vedra Yvayne Dugot | Firsthold Guild Hall | Halelmathras Hymonim Runs-Across-Water Siniaritaale | Fort Amol Branch | Belvin Redoran Raki | Fungal Grotto Apprentice Fasarel Defender Two-Blades Journeyman Gulvera Swordsman Ranarwa Hallin's Stand Guild Hall Charlemund Prevette Fethesena Nerendas Hlura Llarvys Nienras Sabirah the Zealous Sgugh gra-Shagronk Thungdosh Haven Guild Hall Angelenwen Gwannas Lekellae Caprenia Revisii Seloth Hissmir Branch Adzi-Mota Birila Drujal Lig gra-Murug Olik-Jah Onai-Ruul Topith-Kuz Hollow City Guild Hall Aleeta Candion Egarfin the Bold Ferva Hloril Hahnin Messenger Narfild Deepcrag Sinfay Valorone Vikord Skullcleaver Vosh gra-Kreeg Hoarfrost Downs Branch Jaddveig Owlcloak Jorunn's Stand Guild Branch Zavour Emard Kragenmoor Branch Akethi Baring Hammertongue Dyleso Erandil Zunala Kozanset Guild Hall Guibor Hjognar Tariyeh Ulu gra-Korith Yggruk Lillandril Guild Hall Guardian Nolinare Telonre Nebhavar Loraaldel Kelurm Lilmoth Guild Hall Claws-the-Ghosts † Hitari Stoneclaws Strikes-Quickly Marbruk Guild Hall Ardorin Carimalda Drivas Hrolvar Iniel Laftrius Kasynac Luric Laelrion Lowindor Tarak Triirma Martyr's Crossing Branch Furious Jawna Lumgol Qabin Morkul Stronghold Guild Branch Shebakh gra-Murkha Mournhold Guild Hall Bahree Bald Holgrim Belderi Llenim Carth Northwind Cardea Gallus Duk-Marza Hanyarie Muronad Girvu Nardis Pactuld Viiron Nimalten Guild Hall Angbjar the New Guy Irthor Sergeant Chalda Northern High Rock Gate Ikran Northpoint Guild Branch Savi Adrys Orsinium Guild Hall Ehshaz Garlor Mabgrorga Murotha Nargbagorn Rawl'kha Guild Hall Ashalki Gurum Panreth Thathas Zaydak Redfur Trading Post Branch Aldarenya Hjarfi Winter-Mane Jarina Muram Riften Guild Hall Alfa Carodus Atius Falaki General Ivandi Captain Viveka Guldir Innarrek Izzayya Kharbeff Pain-Giver Sergeant Krathon Sethisa Herethi Tarir Tenduldirel Sadrith Mora Guild Branch Vedelea Tenim | Fungal Grotto | Apprentice Fasarel Defender Two-Blades Journeyman Gulvera Swordsman Ranarwa | Hallin's Stand Guild Hall | Charlemund Prevette Fethesena Nerendas Hlura Llarvys Nienras Sabirah the Zealous Sgugh gra-Shagronk Thungdosh | Haven Guild Hall | Angelenwen Gwannas Lekellae Caprenia Revisii Seloth | Hissmir Branch | Adzi-Mota Birila Drujal Lig gra-Murug Olik-Jah Onai-Ruul Topith-Kuz | Hollow City Guild Hall | Aleeta Candion Egarfin the Bold Ferva Hloril Hahnin Messenger Narfild Deepcrag Sinfay Valorone Vikord Skullcleaver Vosh gra-Kreeg | Hoarfrost Downs Branch | Jaddveig Owlcloak | Jorunn's Stand Guild Branch | Zavour Emard | Kragenmoor Branch | Akethi Baring Hammertongue Dyleso Erandil Zunala | Kozanset Guild Hall | Guibor Hjognar Tariyeh Ulu gra-Korith Yggruk | Lillandril Guild Hall | Guardian Nolinare Telonre Nebhavar Loraaldel Kelurm | Lilmoth Guild Hall | Claws-the-Ghosts † Hitari Stoneclaws Strikes-Quickly | Marbruk Guild Hall | Ardorin Carimalda Drivas Hrolvar Iniel Laftrius Kasynac Luric Laelrion Lowindor Tarak Triirma | Martyr's Crossing Branch | Furious Jawna Lumgol Qabin | Morkul Stronghold Guild Branch | Shebakh gra-Murkha | Mournhold Guild Hall | Bahree Bald Holgrim Belderi Llenim Carth Northwind Cardea Gallus Duk-Marza Hanyarie Muronad Girvu Nardis Pactuld Viiron | Nimalten Guild Hall | Angbjar the New Guy Irthor Sergeant Chalda | Northern High Rock Gate | Ikran | Northpoint Guild Branch | Savi Adrys | Orsinium Guild Hall | Ehshaz Garlor Mabgrorga Murotha Nargbagorn | Rawl'kha Guild Hall | Ashalki Gurum Panreth Thathas Zaydak | Redfur Trading Post Branch | Aldarenya Hjarfi Winter-Mane Jarina Muram | Riften Guild Hall | Alfa Carodus Atius Falaki General Ivandi Captain Viveka Guldir Innarrek Izzayya Kharbeff Pain-Giver Sergeant Krathon Sethisa Herethi Tarir Tenduldirel | Sadrith Mora Guild Branch | Vedelea Tenim | Sentinel Guild Hall Ahdan Aza gra-Birgo Baileet Bumava Elsonia Feristyr Hannibal Virane Hareeya Hareld Falvo Nazila Orrun Rahim af-Nazila Zir at-Owynok Valentique Shimmerene Guild Hall Aicessar Idaug Jehrz Kulira Layedril Merfnovira Olincilion Sanarskar Telalril Vahazi Shinji's Scarp Branch Guth Shor's Stone Guild  Hall Alanne Farvild Drakesbane Otried Shornhelm Guild Hall Burzura Flat-Head Halar Cadiou Junah al-Satakalaam Marzul gro-Orgak Nienornith Nuzhi Shubesha Silvenar Guild Hall Adelhild Dunurra Milwalin Skywatch Fighters Guild Bondileth Nirthindor Sevame Dreth Vaford the Cynical Southern Morrowind Gate Arkas Spindleclutch At'avar Big Rabbu Cerise the Widow-Maker Elnis Elysette Faulor Glathut Guardian Sud-Hareem Kalmuzan Mereel Praxin Douare Stormhold Guild Hall Axe-Fist Bunach Hogfinn Inue Omeeta Othora Padeel Rania Teeka Vurvyn Tal'Deic Fortress Branch Grugues Velyn Harbor Guild Hall Bredrel Fimaz-ra General Elirwen Lindel Valentique Vivec City Branch Aicessar Amarz the Shield-Maker Erikar Five-Blades Natalo Calogerus Riray Dalo Svargret Goodsword Vadethes Senoril Vulkhel Guard Guild Hall Aicessar Apprentice Odrethin Candion Pladina Axilla Warder Calithil Vulkwasten Guild Hall Alana Edherien Elphiniel Rakhhi Tamshur Wayrest Guild Hall Charlisse Alinie Cardea Gallus Hafizah Lihidar at-Shadal Vush gra-Kreeg Western Elsweyr Gate Sebazi Windhelm Guild Hall Aeyne Redoran Agka Anaka the Ink-Blooded Araki Ice-Heart Armory Sergeant Cayliss † Armory Sergeant Fretild Arns Tharam Bjertha Cooks-the-Meat Galmar War-Wolf Hrolfgald Ingritha Nirthongoth Njial Odela Orrnar Redoran Provost Riud † Walks-Through-Fog Grackle (Pet) Grish (Pet) Woodhearth Branch Anirmelda Silversteel Vilbjorn the Wolf | Sentinel Guild Hall | Ahdan Aza gra-Birgo Baileet Bumava Elsonia Feristyr Hannibal Virane Hareeya Hareld Falvo Nazila Orrun Rahim af-Nazila Zir at-Owynok Valentique | Shimmerene Guild Hall | Aicessar Idaug Jehrz Kulira Layedril Merfnovira Olincilion Sanarskar Telalril Vahazi | Shinji's Scarp Branch | Guth | Shor's Stone Guild  Hall | Alanne Farvild Drakesbane Otried | Shornhelm Guild Hall | Burzura Flat-Head Halar Cadiou Junah al-Satakalaam Marzul gro-Orgak Nienornith Nuzhi Shubesha | Silvenar Guild Hall | Adelhild Dunurra Milwalin | Skywatch Fighters Guild | Bondileth Nirthindor Sevame Dreth Vaford the Cynical | Southern Morrowind Gate | Arkas | Spindleclutch | At'avar Big Rabbu Cerise the Widow-Maker Elnis Elysette Faulor Glathut Guardian Sud-Hareem Kalmuzan Mereel Praxin Douare | Stormhold Guild Hall | Axe-Fist Bunach Hogfinn Inue Omeeta Othora Padeel Rania Teeka Vurvyn | Tal'Deic Fortress Branch | Grugues | Velyn Harbor Guild Hall | Bredrel Fimaz-ra General Elirwen Lindel Valentique | Vivec City Branch | Aicessar Amarz the Shield-Maker Erikar Five-Blades Natalo Calogerus Riray Dalo Svargret Goodsword Vadethes Senoril | Vulkhel Guard Guild Hall | Aicessar Apprentice Odrethin Candion Pladina Axilla Warder Calithil | Vulkwasten Guild Hall | Alana Edherien Elphiniel Rakhhi Tamshur | Wayrest Guild Hall | Charlisse Alinie Cardea Gallus Hafizah Lihidar at-Shadal Vush gra-Kreeg | Western Elsweyr Gate | Sebazi | Windhelm Guild Hall | Aeyne Redoran Agka Anaka the Ink-Blooded Araki Ice-Heart Armory Sergeant Cayliss † Armory Sergeant Fretild Arns Tharam Bjertha Cooks-the-Meat Galmar War-Wolf Hrolfgald Ingritha Nirthongoth Njial Odela Orrnar Redoran Provost Riud † Walks-Through-Fog Grackle (Pet) Grish (Pet) | Woodhearth Branch | Anirmelda Silversteel Vilbjorn the Wolf | Other Members An-Jeen-Seek Aelif Akhita † Bera Moorsmith † Bizurr Borgath the Axe Bura-Natoo Calanyese Captain Alphaury Captain Arakh Captain Eilram Champion Marcauld Darien Gautier Fighter Aerdil Fighter Katuraz Fronjolf Galfinar Grundskar Gwilir Halana Henrinora Hunts-in-Shadow Jofnir Iceblade (Previous Guildmaster) Kilian Wennell Merric at-Aswala Naer Prince Azah Rulanir (Former) Sergeant Kamu Skordo the Knife Tethis Valentique Generic Members Camp Defender Defender Guild Blade Fighters Guild Berserker Fighters Guild Bodyguard Fighters Guild Captain Fighters Guild Defender Fighters Guild Gladiator Fighters Guild Guard Fighters Guild Recruit Fighters Guild Sentry Fighters Guild Soldier Fighters Guild Sorcerer Fighters Guild Survivor Fighters Guild Swordmaster Fighters Guild Templar Fighters Guild Thundermaul Prisoner Protector | Other Members | An-Jeen-Seek Aelif Akhita † Bera Moorsmith † Bizurr Borgath the Axe Bura-Natoo Calanyese Captain Alphaury Captain Arakh Captain Eilram Champion Marcauld Darien Gautier Fighter Aerdil Fighter Katuraz Fronjolf Galfinar Grundskar Gwilir Halana Henrinora Hunts-in-Shadow Jofnir Iceblade (Previous Guildmaster) Kilian Wennell Merric at-Aswala Naer Prince Azah Rulanir (Former) Sergeant Kamu Skordo the Knife Tethis Valentique | Generic Members | Camp Defender Defender Guild Blade Fighters Guild Berserker Fighters Guild Bodyguard Fighters Guild Captain Fighters Guild Defender Fighters Guild Gladiator Fighters Guild Guard Fighters Guild Recruit Fighters Guild Sentry Fighters Guild Soldier Fighters Guild Sorcerer Fighters Guild Survivor Fighters Guild Swordmaster Fighters Guild Templar Fighters Guild Thundermaul Prisoner Protector
uesp_Online_Fighters_Guild_t06.csv,Online:Fighters Guild,uesp,6,5,​ | Fighters Guild Veteran | 50 | Complete the Fighters Guild series of quests. | Champion Red Title : Fighters Guild Victor
uesp_Online_Flame_Damage_t00.csv,Online:Flame Damage,uesp,128,8,Name | Line Rank | Cast Time | Target | Range | Radius | Duration | Cost
uesp_Online_Flame_Damage_t01.csv,Online:Flame Damage,uesp,27,3,Set | Weight | 5 piece bonus
uesp_Online_Food_t00.csv,Online:Food,uesp,90,8,Name | Food Level | Dish Type | Health | Magicka | Stamina | Dur (mins)
uesp_Online_Food_t01.csv,Online:Food,uesp,5,23,Level | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 | 11 | 12 | 13 | 14 | 15 | 16 | 17 | 18 | 19 | 20 | 21 | 22
uesp_Online_Food_t02.csv,Online:Food,uesp,5,23,Level | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 | 11 | 12 | 13 | 14 | 15 | 16 | 17 | 18 | 19 | 20 | 21 | 22
uesp_Online_Food_t03.csv,Online:Food,uesp,5,23,Level | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 | 11 | 12 | 13 | 14 | 15 | 16 | 17 | 18 | 19 | 20 | 21 | 22
uesp_Online_Food_t04.csv,Online:Food,uesp,77,8,Name | Food Level | Dish Type | Health | Magicka | Stamina | Dur (mins)
uesp_Online_Food_t05.csv,Online:Food,uesp,3,26,Level | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 | 11 | 12 | 13 | 14 | 15 | 16 | 17 | 18 | 19 | 20 | 21 | 22 | 23 | 24 | 25
uesp_Online_Food_t06.csv,Online:Food,uesp,3,26,Level | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 | 11 | 12 | 13 | 14 | 15 | 16 | 17 | 18 | 19 | 20 | 21 | 22 | 23 | 24 | 25
uesp_Online_Food_t07.csv,Online:Food,uesp,8,23,Level | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 | 11 | 12 | 13 | 14 | 15 | 16 | 17 | 18 | 19 | 20 | 21 | 22
uesp_Online_Food_t08.csv,Online:Food,uesp,8,23,Level | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 | 11 | 12 | 13 | 14 | 15 | 16 | 17 | 18 | 19 | 20 | 21 | 22
uesp_Online_Food_t09.csv,Online:Food,uesp,8,23,Level | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 | 11 | 12 | 13 | 14 | 15 | 16 | 17 | 18 | 19 | 20 | 21 | 22
uesp_Online_Food_t10.csv,Online:Food,uesp,11,4,Food | Description | Price
uesp_Online_Food_t11.csv,Online:Food,uesp,5,4,Food | Description | Price
uesp_Online_Force_of_Nature_champion_t00.csv,Online:Force of Nature (champion),uesp,3,2,Constellation | Extended Might
uesp_Online_Frost_Damage_t00.csv,Online:Frost Damage,uesp,86,8,Name | Line Rank | Cast Time | Target | Range | Radius | Duration | Cost
uesp_Online_Frost_Damage_t01.csv,Online:Frost Damage,uesp,17,3,Set | Weight | 5 piece bonus
uesp_Online_Heavy_Armor_t00.csv,Online:Heavy Armor,uesp,23,8,Resolve I | 2
uesp_Online_Heavy_Armor_t01.csv,Online:Heavy Armor,uesp,5,8,Name | Line Rank | Cast Time | Target | Range | Radius | Duration | Cost
uesp_Online_Heavy_Armor_t02.csv,Online:Heavy Armor,uesp,1,4,Set Name | Bonuses | Location(s) | Set Type
uesp_Online_Heavy_Armor_t03.csv,Online:Heavy Armor,uesp,13,4,Name | Line Rank | Skill Rank | Description
uesp_Online_Heavy_Armor_Bonuses_t00.csv,Online:Heavy Armor Bonuses,uesp,3,2,Line | Heavy Armor
uesp_Online_Heavy_Armor_Penalties_t00.csv,Online:Heavy Armor Penalties,uesp,3,2,Line | Heavy Armor
uesp_Online_Immobilize_t00.csv,Online:Immobilize,uesp,9,5,Skill | Duration | Affects | Cost | Notes
uesp_Online_Imperial_City_t00.csv,Online:Imperial City,uesp,14,4,Zone: Imperial City ( view on map ) ( lore page ) | Zone: Imperial City ( view on map ) ( lore page )
uesp_Online_Jewelry_Crafting_t00.csv,Online:Jewelry Crafting,uesp,33,8,1 | Engraver I
uesp_Online_Jewelry_Crafting_t01.csv,Online:Jewelry Crafting,uesp,18,4,Name | Line Rank | Skill Rank | Description
uesp_Online_Jewelry_Crafting_t02.csv,Online:Jewelry Crafting,uesp,6,3,Order | Progression | Skill points required
uesp_Online_Jewelry_Crafting_t03.csv,Online:Jewelry Crafting,uesp,45,140,Dust Ounce Level Needed Necklace Ring Pewter Dust Pewter Ounce 1 3 2 4 5 3 6 6 4 8 8 5 10 9 6 12 11 7 14 12 8 16 14 9 18 15 10 20 17 11 22 19 12 24 20 13 Copper Dust Copper Ounce 26 5 3 28 6 4 30 8 5 32 9 6 34 11 7 36 12 8 38 14 9 40 15 10 42 17 11 44 18 12 46 20 13 48 21 14 50 23 15 | Dust Ounce | Level | Needed | Necklace | Ring | Pewter Dust Pewter Ounce | 1 | 3 | 2 | 4 | 5 | 3 | 6 | 6 | 4 | 8 | 8 | 5 | 10 | 9 | 6 | 12 | 11 | 7 | 14 | 12 | 8 | 16 | 14 | 9 | 18 | 15 | 10 | 20 | 17 | 11 | 22 | 19 | 12 | 24 | 20 | 13 | Copper Dust Copper Ounce | 26 | 5 | 3 | 28 | 6 | 4 | 30 | 8 | 5 | 32 | 9 | 6 | 34 | 11 | 7 | 36 | 12 | 8 | 38 | 14 | 9 | 40 | 15 | 10 | 42 | 17 | 11 | 44 | 18 | 12 | 46 | 20 | 13 | 48 | 21 | 14 | 50 | 23 | 15 | Dust Ounce Level Needed Necklace Ring Silver Dust Silver Ounce 10 6 4 20 9 6 30 12 8 40 15 10 50 18 12 60 21 14 70 24 16 Electrum Dust Electrum Ounce 80 8 6 90 12 8 100 16 10 110 20 12 120 24 14 130 28 16 140 32 18 Platinum Dust Platinum Ounce 150 15 10 160 150 100 | Dust Ounce | Level | Needed | Necklace | Ring | Silver Dust Silver Ounce | 10 | 6 | 4 | 20 | 9 | 6 | 30 | 12 | 8 | 40 | 15 | 10 | 50 | 18 | 12 | 60 | 21 | 14 | 70 | 24 | 16 | Electrum Dust Electrum Ounce | 80 | 8 | 6 | 90 | 12 | 8 | 100 | 16 | 10 | 110 | 20 | 12 | 120 | 24 | 14 | 130 | 28 | 16 | 140 | 32 | 18 | Platinum Dust Platinum Ounce | 150 | 15 | 10 | 160 | 150 | 100
uesp_Online_Jewelry_Crafting_t04.csv,Online:Jewelry Crafting,uesp,26,3,Dust Ounce | Level | Needed
uesp_Online_Jewelry_Crafting_t05.csv,Online:Jewelry Crafting,uesp,17,3,Dust Ounce | Level | Needed
uesp_Online_Jewelry_Crafting_t06.csv,Online:Jewelry Crafting,uesp,19,4,Trait | Pulverized Material | Description | Source
uesp_Online_Jewelry_Crafting_t07.csv,Online:Jewelry Crafting,uesp,6,2,Trait | Source
uesp_Online_Jewelry_Crafting_t08.csv,Online:Jewelry Crafting,uesp,5,8,Chance | 100% | Chance | 100% | Chance | 100% | Chance | 100%
uesp_Online_Jewelry_Crafting_t09.csv,Online:Jewelry Crafting,uesp,11,4,Achievement | Points | Description | Reward
uesp_Online_Jewelry_Sets_t00.csv,Online:Jewelry Sets,uesp,2,2,Set Name | Bonuses
uesp_Online_Jewelry_Sets_t01.csv,Online:Jewelry Sets,uesp,3,2,Set Name | Bonuses
uesp_Online_Jewelry_Sets_t02.csv,Online:Jewelry Sets,uesp,5,2,Set Name | Bonuses
uesp_Online_Jewelry_Sets_t03.csv,Online:Jewelry Sets,uesp,6,2,Set Name | Bonuses
uesp_Online_Juggernaut_champion_t00.csv,Online:Juggernaut (champion),uesp,3,2,Constellation | Fitness
uesp_Online_Leveling_t00.csv,Online:Leveling,uesp,5,3,Difficulty | XP Gain | Multiplier
uesp_Online_Leveling_t01.csv,Online:Leveling,uesp,50,7,Player level | Experience required for next level | Total experience for level | Standard quest reward | Location discovery | Location completion
uesp_Online_Leveling_t02.csv,Online:Leveling,uesp,51,6,Experience to next rank | Total experience to reach rank | Experience to next rank | Total experience to reach rank | Experience to next rank | Total experience to reach rank
uesp_Online_Leveling_t03.csv,Online:Leveling,uesp,5,3,Color | Level Range | Difficulty
uesp_Online_Light_Armor_t00.csv,Online:Light Armor,uesp,23,8,Grace I | 2
uesp_Online_Light_Armor_t01.csv,Online:Light Armor,uesp,5,8,Name | Line Rank | Cast Time | Target | Range | Radius | Duration | Cost
uesp_Online_Light_Armor_t02.csv,Online:Light Armor,uesp,1,4,Set Name | Bonuses | Location(s) | Set Type
uesp_Online_Light_Armor_t03.csv,Online:Light Armor,uesp,13,4,Name | Line Rank | Skill Rank | Description
uesp_Online_Light_Armor_Bonuses_t00.csv,Online:Light Armor Bonuses,uesp,3,2,Line | Light Armor
uesp_Online_Mages_Guild_t00.csv,Online:Mages Guild,uesp,19,8,Persuasive Will | 1
uesp_Online_Mages_Guild_t01.csv,Online:Mages Guild,uesp,5,8,Name | Line Rank | Cast Time | Target | Range | Radius | Duration | Cost
uesp_Online_Mages_Guild_t02.csv,Online:Mages Guild,uesp,20,8,Name | Line Rank | Cast Time | Target | Range | Radius | Duration | Cost
uesp_Online_Mages_Guild_t03.csv,Online:Mages Guild,uesp,9,4,Name | Line Rank | Skill Rank | Description
uesp_Online_Mages_Guild_t04.csv,Online:Mages Guild,uesp,10,3,Rank | Reputation Required for Next Rank | Total Reputation for Rank
uesp_Online_Mages_Guild_t05.csv,Online:Mages Guild,uesp,6,4,Achievement | Points | Description | Reward
uesp_Online_Magic_Damage_t00.csv,Online:Magic Damage,uesp,298,8,Name | Line Rank | Cast Time | Target | Range | Radius | Duration | Cost
uesp_Online_Magic_Damage_t01.csv,Online:Magic Damage,uesp,20,3,Set | Weight | complete set bonus
uesp_Online_Medium_Armor_t00.csv,Online:Medium Armor,uesp,23,8,Dexterity I | 2
uesp_Online_Medium_Armor_t01.csv,Online:Medium Armor,uesp,5,8,Name | Line Rank | Cast Time | Target | Range | Radius | Duration | Cost
uesp_Online_Medium_Armor_t02.csv,Online:Medium Armor,uesp,1,4,Set Name | Bonuses | Location(s) | Set Type
uesp_Online_Medium_Armor_t03.csv,Online:Medium Armor,uesp,12,4,Name | Line Rank | Skill Rank | Description
uesp_Online_Medium_Armor_Bonuses_t00.csv,Online:Medium Armor Bonuses,uesp,3,2,Line | Medium Armor
uesp_Online_Monster_Helm_Sets_t00.csv,Online:Monster Helm Sets,uesp,58,6,Set Name | Bonuses | Head Piece Dropped by | Shoulder Vendor | Helm | Shoulder
uesp_Online_Monster_Helm_Sets_t01.csv,Online:Monster Helm Sets,uesp,6,6,Set Name | Bonuses | Head Piece Dropped by | Shoulder Vendor | Helm | Shoulder
uesp_Online_Monster_Helm_Sets_t02.csv,Online:Monster Helm Sets,uesp,3,6,Set Name | Bonuses | Head Piece Dropped by | Shoulder Vendor | Helm | Shoulder
uesp_Online_Movement_Speed_t00.csv,Online:Movement Speed,uesp,3,3,Movement Type | Default | Maximum
uesp_Online_Movement_Speed_t01.csv,Online:Movement Speed,uesp,37,6,Skill | Increase | Duration | Affects | Cost/Trigger | Notes
uesp_Online_Movement_Speed_t02.csv,Online:Movement Speed,uesp,13,5,Set | Increase | Duration | Trigger | Notes
uesp_Online_Movement_Speed_t03.csv,Online:Movement Speed,uesp,22,6,Skill | Decrease | Duration | Affects | Cost | Notes
uesp_Online_Movement_Speed_t04.csv,Online:Movement Speed,uesp,3,6,Set | Decrease | Duration | Affects | Trigger | Notes
uesp_Online_Mundus_Stones_t00.csv,Online:Mundus Stones,uesp,13,8,Stone | Aldmeri Dominion | Daggerfall Covenant | Ebonheart Pact | Cyrodiil | Effect | Value | Full Divines armor value
uesp_Online_Mundus_Stones_t01.csv,Online:Mundus Stones,uesp,1,6,Quality | Base | Fine | Superior | Epic | Legendary
uesp_Online_Necromancer_t00.csv,Online:Necromancer,uesp,5,4,Build | Role | Description | Primary Stat
uesp_Online_Necromancer_t01.csv,Online:Necromancer,uesp,5,6,Necromancer Initiate | Baleful Summoner | Deathbringer | Undying Warrior | Flesh Sculptor
uesp_Online_Nightblade_t00.csv,Online:Nightblade,uesp,5,4,Build | Role | Description | Primary Stat
uesp_Online_Nightblade_t01.csv,Online:Nightblade,uesp,5,6,Nightblade Initiate | Deathweaver | Umbral Assassin | Living Shadow | Blood Magus
uesp_Online_Nirnhoned_t00.csv,Online:Nirnhoned,uesp,2,5,Normal | Fine | Superior | Epic | Legendary
uesp_Online_Nirnhoned_t01.csv,Online:Nirnhoned,uesp,42,10,Normal | Fine | Superior | Epic | Legendary | Normal | Fine | Superior | Epic | Legendary
uesp_Online_Nirnhoned_t02.csv,Online:Nirnhoned,uesp,42,10,Normal | Fine | Superior | Epic | Legendary | Normal | Fine | Superior | Epic | Legendary
uesp_Online_Nirnhoned_t03.csv,Online:Nirnhoned,uesp,42,5,Normal | Fine | Superior | Epic | Legendary
uesp_Online_Oblivion_Damage_t00.csv,Online:Oblivion Damage,uesp,4,3,Set | Weight | 5 piece bonus
uesp_Online_Off_Balance_t00.csv,Online:Off Balance,uesp,20,4,Skill | Affects | Cost | Notes
